"","x","y","cellType"
"667",215.303157894737,1298.49052631579,"Immune"
"669",218.726342710997,499.971867007673,"p53+Tumour"
"672",217.931442080378,893.302600472813,"Immune"
"673",218.509174311927,187.484709480122,"Keratin+ Tumour"
"674",222.818181818182,1387.0736677116,"Immune"
"676",219.148648648649,58.5297297297297,"Immune"
"677",227.804804804805,80.9324324324324,"Keratin+ Tumour"
"678",222.614953271028,349.842990654206,"Immune"
"679",219.599571734475,913.423982869379,"Immune"
"680",215.905511811024,1429.18897637795,"Immune"
"681",214.387096774194,1865.90725806452,"Immune"
"682",221.029906542056,213.259813084112,"Keratin+ Tumour"
"683",215.504297994269,329.077363896848,"Immune"
"684",216.290697674419,378.255813953488,"Immune"
"685",219.994832041344,849.904392764858,"Immune"
"686",226.786052009456,156.404255319149,"p53+Tumour"
"688",226.471563981043,1185.32227488152,"Immune"
"690",224.973958333333,1621.70486111111,"Keratin+ Tumour"
"691",220.992836676218,737.686246418338,"Immune"
"692",230.560872624912,1748.98099929627,"Keratin+ Tumour"
"694",224.584615384615,1719.46666666667,"Keratin+ Tumour"
"695",218.487179487179,38.9967948717949,"Immune"
"696",225.385401459854,1414.97226277372,"Immune"
"697",221.429553264605,1672.75945017182,"Tumour"
"698",222.016853932584,627.533707865169,"Immune"
"699",221.201298701299,1370.81168831169,"Immune"
"700",230.855287569573,1691.17996289425,"Keratin+ Tumour"
"701",223.583629893238,248.989323843416,"Keratin+ Tumour"
"702",231.555178268251,372.706281833616,"Immune"
"703",223.72027972028,1022.61538461538,"Immune"
"704",222.88085106383,1355.27659574468,"Immune"
"705",224.220657276995,1496.85211267606,"Keratin+ Tumour"
"706",225.229268292683,1877.19756097561,"Unidentified"
"708",228.515426497278,401.047186932849,"Immune"
"710",229.64308681672,952.533762057878,"Immune"
"711",229.70802919708,1958.52408759124,"Keratin+ Tumour"
"712",226.352040816327,550.790816326531,"Immune"
"714",231.214285714286,488.019047619048,"p53+Tumour"
"715",225.949275362319,1210.25362318841,"Immune"
"716",228.275109170306,1323.01746724891,"Immune"
"718",225.210526315789,596.039473684211,"Immune"
"719",226.872909698997,802.558528428094,"Immune"
"720",232.221590909091,2006.61079545455,"Keratin+ Tumour"
"722",226.103448275862,438.586206896552,"Immune"
"723",229.105405405405,975.702702702703,"Immune"
"724",234.711615487316,1061.95060080107,"Immune"
"725",239.518796992481,231.010025062657,"Keratin+ Tumour"
"726",243.457418788411,302.586479367867,"p53+Tumour"
"729",236.53743315508,1010.86096256684,"Immune"
"731",239.592447916667,863.56640625,"Immune"
"732",233.972568578554,1529.19201995012,"Keratin+ Tumour"
"733",233.400793650794,669.674603174603,"Immune"
"734",237.151927437642,1302.15646258503,"Immune"
"735",239.648648648649,1666.31081081081,"Keratin+ Tumour"
"736",239.196202531646,35.1107594936709,"Immune"
"737",233.669902912621,258.087378640777,"Keratin+ Tumour"
"738",238.566610455312,615.136593591906,"Immune"
"739",231.754189944134,699.094972067039,"Immune"
"740",233.864583333333,750.213541666667,"Immune"
"742",235.128205128205,1704,"Keratin+ Tumour"
"744",234.06,787.016,"Immune"
"746",236.938356164384,347.41095890411,"Immune"
"747",236.30534351145,452.345419847328,"Immune"
"749",234.892857142857,838.723214285714,"Immune"
"750",240.240860215054,59.9354838709677,"Immune"
"751",240.434984520124,117.413312693498,"Keratin+ Tumour"
"752",236.949494949495,521.232323232323,"Keratin+ Tumour"
"754",236.388278388278,177.754578754579,"Keratin+ Tumour"
"755",242.429032258065,330.114516129032,"Keratin+ Tumour"
"756",237.515527950311,641.434782608696,"Immune"
"757",237.805139186295,717.278372591006,"Immune"
"758",236.586872586873,1131.18146718147,"Immune"
"759",237.452495974235,1591.19162640902,"Immune"
"760",236.375342465753,1926.0301369863,"Keratin+ Tumour"
"762",242.558758314856,994.822616407982,"Immune"
"763",245.379391100703,1101.20725995316,"Immune"
"766",242.339147286822,594.341085271318,"Immune"
"768",240.448015122873,768.534971644612,"Immune"
"769",246.192139737991,812.903930131004,"Immune"
"771",248.281690140845,564.500541711809,"Immune"
"772",254.088142041852,1639.65187064046,"Keratin+ Tumour"
"773",247.470360824742,198.280927835052,"Keratin+ Tumour"
"774",240.347540983607,422.72131147541,"Immune"
"776",243.015584415584,1440.63116883117,"Immune"
"777",248.050724637681,172.833333333333,"Keratin+ Tumour"
"778",251.023346303502,536.750972762646,"Immune"
"779",246.087114337568,889.540834845735,"Immune"
"780",244.587591240876,968.689781021898,"Immune"
"781",245.159183673469,1511.82448979592,"Keratin+ Tumour"
"782",253.620027434842,688.674897119342,"Immune"
"783",243.897959183673,1416.02040816327,"Unidentified"
"784",243.486842105263,1460.09539473684,"Unidentified"
"785",247.8125,2016.9375,"Keratin+ Tumour"
"786",245.872146118721,470,"Immune"
"787",247.225181598063,1713.52784503632,"Keratin+ Tumour"
"789",249.912017167382,1392.86266094421,"Immune"
"791",252.040875912409,925.227737226277,"Immune"
"792",254.890243902439,1243.27716186253,"Immune"
"793",250.09243697479,1320.10504201681,"Immune"
"794",246.458937198068,1817.29468599034,"Keratin+ Tumour"
"795",249.197440585009,1858.97074954296,"Endothelial"
"798",249.828908554572,1038.92920353982,"Immune"
"799",253.980446927374,1371.33100558659,"Immune"
"800",256.433035714286,1595.28720238095,"Keratin+ Tumour"
"801",250.665217391304,279.915942028986,"Keratin+ Tumour"
"802",251.58106169297,1212.35294117647,"Immune"
"803",248.22,1980.215,"Keratin+ Tumour"
"804",256.197452229299,387.212738853503,"Immune"
"805",254.915463917526,634.094845360825,"Immune"
"806",248.572815533981,840.339805825243,"Immune"
"807",251.009900990099,1308.87128712871,"Immune"
"808",255.746951219512,1836.87347560976,"Keratin+ Tumour"
"812",252.679300291545,1476.8250728863,"Immune"
"813",251.269709543568,1736.78423236515,"Keratin+ Tumour"
"814",252.026666666667,1795.03,"Keratin+ Tumour"
"815",256.194053208138,1952.02816901408,"Keratin+ Tumour"
"816",256.574774774775,411.567567567568,"Immune"
"817",252.198697068404,440.504885993485,"Immune"
"819",251.302816901408,870.647887323944,"Immune"
"820",259.736705577173,50.8249027237354,"Immune"
"821",261.3934169279,1023.27586206897,"Immune"
"822",259.501351351351,157.225675675676,"Keratin+ Tumour"
"823",256.40873015873,519.90873015873,"Immune"
"824",252.043010752688,732.263440860215,"Immune"
"825",250.978723404255,785.489361702128,"Immune"
"826",256.635135135135,81.9027027027027,"Immune"
"827",260.023771790808,660.643423137876,"Immune"
"828",258.341201716738,1685.1330472103,"Keratin+ Tumour"
"831",264.851966873706,1765.32298136646,"Keratin+ Tumour"
"833",261.145496535797,1919.37644341801,"Keratin+ Tumour"
"834",265.718061674009,259.218061674009,"Keratin+ Tumour"
"835",258.834645669291,1065.02992125984,"Immune"
"836",263.65046728972,457.12523364486,"Immune"
"838",260.063291139241,901.966244725738,"Immune"
"839",256.793144208038,1281.57210401891,"Immune"
"840",265.350665054414,109.740024183797,"Keratin+ Tumour"
"841",264.390660592255,347.96583143508,"Keratin+ Tumour"
"842",261.577528089888,502.215730337079,"Keratin+ Tumour"
"843",259.382113821138,761.760162601626,"Unidentified"
"844",259.406593406593,1004.73626373626,"Immune"
"845",257.171717171717,1425.54545454545,"Immune"
"846",260.344262295082,968.467213114754,"Immune"
"848",258.478448275862,136.73275862069,"Keratin+ Tumour"
"849",264.394618834081,721.72197309417,"Immune"
"850",259.153409090909,745.176136363636,"Immune"
"851",264.730941704036,793.423766816143,"Immune"
"852",260.534161490683,1118.6397515528,"Immune"
"853",266.493934142114,1410.90641247834,"Immune"
"854",271.52773826458,1437.7240398293,"Immune"
"855",262.671309192201,1458.05571030641,"Mesenchymal"
"856",262.239543726236,1809.02281368821,"Keratin+ Tumour"
"858",261.628378378378,776.601351351351,"Immune"
"859",263.701863354037,1717.31055900621,"Keratin+ Tumour"
"861",264.38338658147,817.85303514377,"Immune"
"862",262.087209302326,1130.6511627907,"Immune"
"863",264.435643564356,1736.92079207921,"Keratin+ Tumour"
"864",268.291497975709,986.02024291498,"Immune"
"867",269.506329113924,597.135623869801,"Immune"
"868",270.968063872255,876.15369261477,"Immune"
"869",272.80102915952,428.387650085763,"Immune"
"870",267.274509803922,706.06862745098,"Immune"
"872",269.197183098592,1980.54147104851,"p53+Tumour"
"874",273.413926499033,571.588007736944,"Immune"
"876",266.543157894737,1526.84421052632,"Immune"
"877",269.014285714286,858.714285714286,"Immune"
"878",274.554697554698,1104.01158301158,"Immune"
"879",267.092307692308,1702.90769230769,"Keratin+ Tumour"
"880",273.295890410959,913.58904109589,"Immune"
"881",270.717142857143,1267.63714285714,"Immune"
"882",272.071161048689,1620.61985018727,"Keratin+ Tumour"
"883",269.36432160804,1885.86683417085,"Immune"
"884",275.110887096774,624.139112903226,"Immune"
"885",276.10861423221,768.288389513109,"Immune"
"888",276.236559139785,2004.72043010753,"Keratin+ Tumour"
"889",284.211751662971,127.894678492239,"p53+Tumour"
"890",272.047297297297,178.888513513514,"Immune"
"892",273.511682242991,1862.18925233645,"Immune"
"896",273.446202531646,946.772151898734,"Immune"
"897",271.058823529412,1311.67647058824,"Immune"
"898",274.811111111111,694.6,"Immune"
"899",278.756957328386,748.664192949907,"Immune"
"900",277.76049382716,1002.87407407407,"Immune"
"901",273.417322834646,1208.13385826772,"Immune"
"902",275.313063063063,1572.83108108108,"Keratin+ Tumour"
"903",282.684210526316,1724.52091767881,"Keratin+ Tumour"
"905",280.314079422383,470.787003610108,"Immune"
"906",278.536666666667,894.463333333333,"Immune"
"907",283.583904109589,374.946917808219,"p53+Tumour"
"908",285.036458333333,1594.75347222222,"Keratin+ Tumour"
"909",280.260397830018,1666.15732368897,"Keratin+ Tumour"
"910",281.161328588375,1791.37366548043,"Keratin+ Tumour"
"911",282.352852852853,41.5615615615616,"Immune"
"912",287.792753623188,928.873913043478,"Immune"
"913",280.405405405405,1062.81081081081,"Immune"
"915",280.881318681319,241.10989010989,"Keratin+ Tumour"
"916",278.58651026393,530.627565982405,"Immune"
"917",277.620408163265,549.29387755102,"Immune"
"918",280.903485254692,1381.77747989276,"Immune"
"919",284.67191283293,1492.61380145278,"Immune"
"920",287.753585397653,1963.47196870926,"p53+Tumour"
"922",282.395017793594,664.483985765125,"Immune"
"923",283.121212121212,780.151515151515,"Immune"
"924",282.683760683761,788.512820512821,"Immune"
"925",284.181093394077,845.70728929385,"Immune"
"926",285.070422535211,1521.31589537223,"Immune"
"927",280.188571428571,1317.01714285714,"Immune"
"928",282.541176470588,1899.6431372549,"Immune"
"929",283.758928571429,1916.70833333333,"Immune"
"930",280.983050847458,281.682203389831,"Immune"
"933",282.816753926702,713.314136125654,"Immune"
"934",285.802120141343,730.52296819788,"Immune"
"936",293.212073073868,194.178713264496,"p53+Tumour"
"938",286.55523255814,514.279069767442,"Immune"
"939",290.343003412969,1365.43515358362,"Immune"
"940",281.776632302406,805.419243986254,"Immune"
"941",287.184615384615,1180.98974358974,"Immune"
"944",294.826546003017,1139.12820512821,"Immune"
"945",291.481707317073,1879.77032520325,"Immune"
"946",286.934131736527,453.634730538922,"Immune"
"947",295.392338177015,587.61822985469,"Immune"
"949",290.317525773196,962.369072164948,"Immune"
"951",286.441463414634,1243.93414634146,"Immune"
"952",290.927097661623,1626.87070151307,"Keratin+ Tumour"
"953",295.322454308094,1849.21148825065,"Immune"
"954",287.827027027027,295.291891891892,"Keratin+ Tumour"
"955",292.192612137203,437.569920844327,"Immune"
"956",291.291208791209,2014.70879120879,"Keratin+ Tumour"
"957",291.097165991903,1560.22672064777,"Keratin+ Tumour"
"958",297.621236133122,65.1030110935024,"Immune"
"959",296.586956521739,83.6938405797101,"Immune"
"960",290.40625,542.541666666667,"Immune"
"961",290.166666666667,558.1,"Immune"
"962",292.162726008345,681.687065368567,"Immune"
"963",291.189723320158,883.249011857708,"Immune"
"964",291.471698113208,419.74213836478,"Immune"
"965",295.444827586207,1022.61379310345,"Immune"
"966",296.971791255289,1402.14950634697,"Immune"
"967",297.006116207951,1576.92660550459,"Keratin+ Tumour"
"968",295.721183800623,1692.35202492212,"Keratin+ Tumour"
"969",290.037267080745,1764.42857142857,"Keratin+ Tumour"
"970",301.063167259786,1817.50088967972,"Keratin+ Tumour"
"971",298.042372881356,626.722033898305,"Immune"
"972",292.02614379085,945.862745098039,"Immune"
"973",292.25,1989.15909090909,"Keratin+ Tumour"
"974",301.81914893617,606.765957446809,"Immune"
"976",293.705263157895,823.571052631579,"Immune"
"978",296.520123839009,226.938080495356,"Keratin+ Tumour"
"979",304.997076023392,492.37134502924,"Immune"
"980",297.007326007326,985.108058608059,"Immune"
"981",304.993891797557,1741.15619546248,"Keratin+ Tumour"
"983",297.452599388379,1122.10397553517,"Immune"
"984",303.042207792208,564.149350649351,"Immune"
"985",297.335423197492,711.147335423198,"Immune"
"986",300.474959612278,1536.54281098546,"Keratin+ Tumour"
"987",302.351473922902,1669.42176870748,"Keratin+ Tumour"
"988",302.120535714286,150.596726190476,"Keratin+ Tumour"
"989",298.542635658915,243.81007751938,"Keratin+ Tumour"
"990",304.870165745856,265.930939226519,"Immune"
"991",297.762917933131,352.021276595745,"Keratin+ Tumour"
"992",306.953578336557,533.516441005803,"Immune"
"993",299.155263157895,907.934210526316,"Immune"
"994",301.87027027027,1066.05945945946,"Mesenchymal"
"996",299.573529411765,549.463235294118,"Immune"
"997",301.8418230563,742.882037533512,"Immune"
"998",299.091954022988,1232.15325670498,"Immune"
"999",298.507874015748,401.866141732283,"Immune"
"1000",300.362745098039,457.985294117647,"Immune"
"1001",306.47131147541,1350.16803278689,"p53+Tumour"
"1002",300.906504065041,1899.58536585366,"Immune"
"1003",304.666666666667,1913.16129032258,"Immune"
"1007",303.201735357918,1320.50542299349,"Keratin+ Tumour"
"1008",306.962151394422,1644.36852589641,"Keratin+ Tumour"
"1009",303.037837837838,1944.50540540541,"Immune"
"1010",315.585774058577,287.212343096234,"Keratin+ Tumour"
"1011",309.529608938547,316.875977653631,"Keratin+ Tumour"
"1012",302.185667752443,760.938110749186,"Immune"
"1013",306.533333333333,1255.44367816092,"Immune"
"1014",310.931736526946,1607.01916167665,"Keratin+ Tumour"
"1015",303.385321100917,1986.66055045872,"Keratin+ Tumour"
"1016",307.961002785515,515.42061281337,"Immune"
"1017",307.863865546219,885.043697478992,"Immune"
"1018",303.995495495496,1215.48198198198,"Immune"
"1019",304.156,1465.848,"Immune"
"1020",316.137373737374,1831.70707070707,"Keratin+ Tumour"
"1021",312.409926470588,1870.61948529412,"Immune"
"1022",310.530712530713,116.262899262899,"Keratin+ Tumour"
"1023",312.15099009901,218.287128712871,"Keratin+ Tumour"
"1024",319.27519379845,379.250968992248,"p53+Tumour"
"1025",304.757746478873,1786.34225352113,"Keratin+ Tumour"
"1027",307.502008032129,651.883534136546,"Immune"
"1028",312.013736263736,999.854395604396,"Immune"
"1030",315.489795918367,247.265306122449,"Keratin+ Tumour"
"1032",313.010309278351,426.626288659794,"Immune"
"1033",312.52,453.32,"Immune"
"1034",308.35593220339,474.872881355932,"Immune"
"1036",310.771498771499,829.058968058968,"Immune"
"1037",308.518518518519,851.661375661376,"Immune"
"1039",314.229965156794,1387.52613240418,"Unidentified"
"1040",318.195859872611,1924.6847133758,"Immune"
"1041",309.992366412214,411.687022900763,"Immune"
"1043",316.974757281553,669.976699029126,"Immune"
"1044",313.100358422939,703.21146953405,"Immune"
"1045",312.897196261682,775.601246105919,"Immune"
"1046",314.307931570762,1440.61275272162,"Immune"
"1048",313.872791519435,790.424028268551,"Immune"
"1051",313.636771300448,133.192825112108,"Keratin+ Tumour"
"1052",314.670498084291,729.911877394636,"Immune"
"1053",313.028409090909,1096.60795454545,"Immune"
"1055",316.663316582915,1376.78391959799,"Unidentified"
"1056",317.048101265823,1524.17974683544,"Endothelial"
"1057",315.165912518854,1969.4479638009,"Keratin+ Tumour"
"1058",318.892,404.872,"Immune"
"1059",320.861946902655,1026.61592920354,"Immune"
"1061",317.914383561644,2007.11301369863,"p53+Tumour"
"1062",315.975088967972,572.797153024911,"Immune"
"1063",323.205974842767,624.75786163522,"Immune"
"1064",319.486413043478,690.141304347826,"Immune"
"1065",318.542372881356,1125.10169491525,"Immune"
"1066",317.569377990431,1338.06220095694,"p53+Tumour"
"1067",323.701005025126,1556.62311557789,"Immune"
"1068",331.568197879859,1765.84028268551,"Keratin+ Tumour"
"1069",321.619047619048,443.554421768707,"Immune"
"1071",321.485094850948,193.853658536585,"Keratin+ Tumour"
"1072",326.628706998814,1078.90865954923,"Immune"
"1073",318.541666666667,1694.83143939394,"Keratin+ Tumour"
"1074",323.316216216216,904.764864864865,"Immune"
"1078",319.831775700935,757.710280373832,"Immune"
"1079",321.35736677116,811.034482758621,"Immune"
"1080",319.684931506849,964.200913242009,"Immune"
"1081",320.567484662577,982.742331288344,"Immune"
"1083",323.877492877493,647.190883190883,"Immune"
"1085",327.577223088924,858.386895475819,"Immune"
"1086",328.740447957839,1322.6837944664,"p53+Tumour"
"1090",335.311914323963,238.610441767068,"p53+Tumour"
"1092",328.355311355311,520.173992673993,"Immune"
"1093",322.500857632933,1892.66552315609,"Immune"
"1094",337.693761814745,317.922495274102,"Keratin+ Tumour"
"1095",332.349462365591,583.161290322581,"Immune"
"1096",326.954861111111,883.684027777778,"Immune"
"1097",326.857868020305,1491.94923857868,"Mesenchymal"
"1099",327.934782608696,165.248188405797,"Keratin+ Tumour"
"1100",328.212643678161,478.772988505747,"Immune"
"1101",324.189655172414,1620.18965517241,"Keratin+ Tumour"
"1102",326.222222222222,1627.95321637427,"Keratin+ Tumour"
